"Category","Group","Database","a","b","c","d","Odds ratio","p-value","q-value","Product"
"clust_1091","group5","ortho_id",25,43225,0,36015,Inf,3.47927950801583e-07,3.04963550606652e-05,"Substrate-specific component STY3230 of queuosine-regulated ECF transporter"
"clust_1092","group5","ortho_id",25,43225,0,36015,Inf,3.47927950801583e-07,3.04963550606652e-05,"FIG00671937: hypothetical protein"
"clust_1093","group5","ortho_id",25,43225,0,36015,Inf,3.47927950801583e-07,3.04963550606652e-05,"hypothetical protein"
"clust_1094","group5","ortho_id",25,43225,0,36015,Inf,3.47927950801583e-07,3.04963550606652e-05,"Putative homoserine kinase type II, PnuC-associated, THI-regulated branch"
"clust_1095","group5","ortho_id",25,43225,0,36015,Inf,3.47927950801583e-07,3.04963550606652e-05,"ABC transporter substrate-binding protein"
"clust_1096","group5","ortho_id",25,43225,0,36015,Inf,3.47927950801583e-07,3.04963550606652e-05,"Peptidoglycan interpeptide bridge formation enzyme"
"clust_1098","group6","ortho_id",9,9258,16,69982,4.25222895759281,0.00143041038730107,0.0230184801563826,"hypothetical protein"
"clust_1098","group5","ortho_id",2,43248,23,35992,0.0723909347029045,1.52217063496056e-06,0.000105481871500867,"hypothetical protein"
"clust_1099","group5","ortho_id",24,43226,0,36015,Inf,6.61645976870981e-07,5.36224658206296e-05,"FIG00671980: hypothetical protein"
"clust_1100","group5","ortho_id",24,43226,0,36015,Inf,6.61645976870981e-07,5.36224658206296e-05,"Glycine oxidase ThiO (EC 1.4.3.19)"
"clust_1101","group5","ortho_id",23,43227,1,36014,19.162537800206,1.27092276775057e-05,0.000652172409508208,"CRISPR-associated helicase Cas3, protein"
"clust_1102","group5","ortho_id",23,43227,1,36014,19.162537800206,1.27092276775057e-05,0.000652172409508208,"corresponds to STY3070 from Accession AL513382: Salmonella typhi CT18"
"clust_1103","group5","ortho_id",23,43227,1,36014,19.162537800206,1.27092276775057e-05,0.000652172409508208,"CRISPR-associated protein, CT1975 family"
"clust_1104","group5","ortho_id",24,43226,0,36015,Inf,6.61645976870981e-07,5.36224658206296e-05,"prophage ps3 protein 01, putative"
"clust_1105","group5","ortho_id",24,43226,0,36015,Inf,6.61645976870981e-07,5.36224658206296e-05,"COG4932: Predicted outer membrane protein"
"clust_1106","group5","ortho_id",24,43226,0,36015,Inf,6.61645976870981e-07,5.36224658206296e-05,"hypothetical protein"
"clust_1108","group5","ortho_id",24,43226,0,36015,Inf,6.61645976870981e-07,5.36224658206296e-05,"Dipeptide transport ATP-binding protein DppD (TC 3.A.1.5.2)"
"clust_1109","group5","ortho_id",24,43226,0,36015,Inf,6.61645976870981e-07,5.36224658206296e-05,"FIG00671976: hypothetical protein"
"clust_1110","group5","ortho_id",24,43226,0,36015,Inf,6.61645976870981e-07,5.36224658206296e-05,"Prevent host death protein, Phd antitoxin"
"clust_1113","group2","ortho_id",6,4781,18,74460,5.19111462607185,0.00252893746587746,0.0357679768669306,"Undecaprenyl-phosphate galactosephosphotransferase (EC 2.7.8.6)"
"clust_1113","group5","ortho_id",0,43250,24,35991,0,5.96802115768939e-09,2.30415350196458e-06,"Undecaprenyl-phosphate galactosephosphotransferase (EC 2.7.8.6)"
"clust_1114","group5","ortho_id",0,43250,24,35991,0,5.96802115768939e-09,2.30415350196458e-06,"conserved inner membrane protein"
"clust_1115","group6","ortho_id",14,9253,9,69989,11.7614661449189,2.56235791526632e-08,8.1470421127453e-06,"Mobile element protein"
"clust_1115","group5","ortho_id",0,43250,23,35992,0,1.31395291336303e-08,4.7879558351996e-06,"Mobile element protein"
"clust_1116","group5","ortho_id",4,43246,19,35996,0.175251175394243,0.000461578189126819,0.00930356883254933,"possible glycosyltransferase"
"clust_1117","group5","ortho_id",23,43227,0,36015,Inf,1.26272688093978e-06,9.65837157447123e-05,"FIG00672522: hypothetical protein"
"clust_1118","group5","ortho_id",23,43227,0,36015,Inf,1.26272688093978e-06,9.65837157447123e-05,"CRISPR-associated protein"
"clust_1119","group5","ortho_id",23,43227,0,36015,Inf,1.26272688093978e-06,9.65837157447123e-05,"CRISPR-associated protein, CT1976"
"clust_1120","group5","ortho_id",23,43227,0,36015,Inf,1.26272688093978e-06,9.65837157447123e-05,"CRISPR-associated protein, CT1974"
"clust_1121","group5","ortho_id",22,43228,1,36014,18.3290576563909,2.30487143471364e-05,0.000865153767351829,"CRISPR-associated protein Cas1"
"clust_1122","group5","ortho_id",22,43228,1,36014,18.3290576563909,2.30487143471364e-05,0.000865153767351829,"Sortase A, LPXTG specific"
"clust_1123","group5","ortho_id",2,43248,21,35994,0.0792733581411514,6.0624296826085e-06,0.00035682514888689,"Sucrose-6-phosphate hydrolase (EC 3.2.1.26)"
"clust_1124","group5","ortho_id",23,43227,0,36015,Inf,1.26272688093978e-06,9.65837157447123e-05,"FIG00672291: hypothetical protein"
"clust_1125","group5","ortho_id",21,43229,2,36013,8.74507201447187,0.000219080287702756,0.00494063308549584,"Glucosyl tranferase II"
"clust_1126","group5","ortho_id",23,43227,0,36015,Inf,1.26272688093978e-06,9.65837157447123e-05,"hypothetical protein"
"clust_1127","group3","ortho_id",11,15419,12,63823,3.79422070063308,0.00198832795904959,0.0287222693888917,"Transposase and inactivated derivatives"
"clust_1127","group5","ortho_id",0,43250,23,35992,0,1.31395291336303e-08,4.7879558351996e-06,"Transposase and inactivated derivatives"
"clust_1128","group5","ortho_id",0,43250,22,35993,0,2.89282834755722e-08,8.30241735748922e-06,"Lactose and galactose permease, GPH translocator family"
"clust_1130","group6","ortho_id",9,9258,13,69985,5.23330050985951,0.000482855462738844,0.0096962758588752,"Mobile element protein"
"clust_1130","group5","ortho_id",0,43250,22,35993,0,2.89282834755722e-08,8.30241735748922e-06,"Mobile element protein"
"clust_1132","group5","ortho_id",22,43228,0,36015,Inf,2.41862645780349e-06,0.000162398498246429,"DNA-damage-inducible protein J"
"clust_1133","group5","ortho_id",22,43228,0,36015,Inf,2.41862645780349e-06,0.000162398498246429,"CRISPR-associated protein, Cas2"
"clust_1134","group5","ortho_id",20,43230,2,36013,8.32895479623494,0.000379654129083978,0.0077779930892751,"hypothetical protein"
"clust_1135","group5","ortho_id",22,43228,0,36015,Inf,2.41862645780349e-06,0.000162398498246429,"DNA-damage-inducible protein J"
"clust_1136","group5","ortho_id",22,43228,0,36015,Inf,2.41862645780349e-06,0.000162398498246429,"FIG00672534: hypothetical protein"
"clust_1140","group5","ortho_id",22,43228,0,36015,Inf,2.41862645780349e-06,0.000162398498246429,"Sortase A, LPXTG specific"
"clust_1141","group5","ortho_id",22,43228,0,36015,Inf,2.41862645780349e-06,0.000162398498246429,"FIG00672137: hypothetical protein"
"clust_1142","group5","ortho_id",22,43228,0,36015,Inf,2.41862645780349e-06,0.000162398498246429,"hypothetical protein"
"clust_1145","group5","ortho_id",1,43249,21,35994,0.0396319740496257,7.93646340012966e-07,6.20210709709892e-05,"Lead, cadmium, zinc and mercury transporting ATPase (EC 3.6.3.3) (EC 3.6.3.5); Copper-translocating P-type ATPase (EC 3.6.3.4)"
"clust_1146","group5","ortho_id",0,43250,22,35993,0,2.89282834755722e-08,8.30241735748922e-06,"hypothetical protein"
"clust_1147","group6","ortho_id",8,9259,14,69984,4.31934085596316,0.00243785303740968,0.0345248960070888,"hypothetical protein"
"clust_1147","group5","ortho_id",0,43250,22,35993,0,2.89282834755722e-08,8.30241735748922e-06,"hypothetical protein"
"clust_1148","group5","ortho_id",0,43250,22,35993,0,2.89282834755722e-08,8.30241735748922e-06,"FIG028593: membrane protein"
"clust_1149","group3","ortho_id",12,15418,10,63825,4.96743789311122,0.000267235334516278,0.00588771000930531,"D-xylose-proton symporter (D-xylose transporter)"
"clust_1149","group5","ortho_id",2,43248,20,35995,0.0832317303842179,1.20663430263672e-05,0.000624120527413261,"D-xylose-proton symporter (D-xylose transporter)"
"clust_1152","group5","ortho_id",2,43248,20,35995,0.0832317303842179,1.20663430263672e-05,0.000624120527413261,"2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I alpha (EC 2.5.1.54)"
"clust_1153","group5","ortho_id",1,43249,21,35994,0.0396319740496257,7.93646340012966e-07,6.20210709709892e-05,"2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60)"
"clust_1154","group5","ortho_id",22,43228,0,36015,Inf,2.41862645780349e-06,0.000162398498246429,"Inosine-uridine preferring nucleoside hydrolase (EC 3.2.2.1)"
"clust_1155","group5","ortho_id",0,43250,21,35994,0,6.36881951363626e-08,1.44816926329787e-05,"Periplasmic beta-glucosidase (EC 3.2.1.21)"
"clust_1156","group5","ortho_id",0,43250,21,35994,0,6.36881951363626e-08,1.44816926329787e-05,"Chaperonin GroEL (HSP60 family)"
"clust_1158","group5","ortho_id",0,43250,21,35994,0,6.36881951363626e-08,1.44816926329787e-05,"Sortase A, LPXTG specific"
"clust_1159","group5","ortho_id",20,43230,1,36014,16.6622360617997,7.60720738617109e-05,0.00243981198592573,"Phage-related protein"
"clust_1161","group5","ortho_id",18,43232,3,36012,4.99782959793596,0.00374184093950215,0.0498978797323167,"Type I restriction-modification system, restriction subunit R (EC 3.1.21.3)"
"clust_1165","group5","ortho_id",0,43250,21,35994,0,6.36881951363626e-08,1.44816926329787e-05,"DNA/RNA helicase of DEAD/DEAH box family"
"clust_1165","group3","ortho_id",10,15420,11,63824,3.76267900532646,0.00330636536228023,0.0457942877563172,"DNA/RNA helicase of DEAD/DEAH box family"
"clust_1166","group5","ortho_id",0,43250,21,35994,0,6.36881951363626e-08,1.44816926329787e-05,"Zinc ABC transporter, periplasmic-binding protein ZnuA"
"clust_1167","group5","ortho_id",0,43250,21,35994,0,6.36881951363626e-08,1.44816926329787e-05,"Branched-chain amino acid transport ATP-binding protein LivF (TC 3.A.1.4.1)"
"clust_1168","group5","ortho_id",0,43250,21,35994,0,6.36881951363626e-08,1.44816926329787e-05,"Branched-chain amino acid transport ATP-binding protein LivG (TC 3.A.1.4.1)"
"clust_1169","group5","ortho_id",1,43249,20,35995,0.0416093158412418,1.67071148260966e-06,0.000115528452222844,"FIG00424428: hypothetical protein"
"clust_1170","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Oligopeptide transport ATP-binding protein OppF (TC 3.A.1.5.1)"
"clust_1171","group5","ortho_id",20,43230,0,36015,Inf,8.97001497681162e-06,0.000472250902131457,"YafQ toxin protein"
"clust_1172","group5","ortho_id",20,43230,0,36015,Inf,8.97001497681162e-06,0.000472250902131457,"1,4-beta-N-acetylmuramidase"
"clust_1174","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"FIG00424179: hypothetical protein"
"clust_1176","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"LemA protein"
"clust_1177","group5","ortho_id",20,43230,0,36015,Inf,8.97001497681162e-06,0.000472250902131457,"Abortive infection protein AbiGII"
"clust_1178","group5","ortho_id",20,43230,0,36015,Inf,8.97001497681162e-06,0.000472250902131457,"Substrate-specific component TrpP of tryptophan ECF transporter"
"clust_1179","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"FIG00424397: hypothetical protein"
"clust_1180","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"probable LacI-type transcriptional regulator"
"clust_1181","group5","ortho_id",20,43230,0,36015,Inf,8.97001497681162e-06,0.000472250902131457,"N-Acetyl-D-glucosamine ABC transport system, sugar-binding protein"
"clust_1183","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"hypothetical protein"
"clust_1185","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Choloylglycine hydrolase (EC 3.5.1.24)"
"clust_1186","group5","ortho_id",20,43230,0,36015,Inf,8.97001497681162e-06,0.000472250902131457,"hypothetical protein"
"clust_1189","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Mlc, transcriptional repressor of MalT (the transcriptional activator of maltose regulon) and manXYZ operon"
"clust_1190","group5","ortho_id",20,43230,0,36015,Inf,8.97001497681162e-06,0.000472250902131457,"Translation initiation factor 2"
"clust_1192","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Dihydrodipicolinate synthase (EC 4.2.1.52)"
"clust_1193","group5","ortho_id",20,43230,0,36015,Inf,8.97001497681162e-06,0.000472250902131457,"hypothetical protein"
"clust_1194","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Aldo/keto reductases, related to diketogulonate reductase"
"clust_1195","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Zinc ABC transporter, inner membrane permease protein ZnuB"
"clust_1196","group5","ortho_id",20,43230,0,36015,Inf,8.97001497681162e-06,0.000472250902131457,"FIG00672044: hypothetical protein"
"clust_1197","group3","ortho_id",12,15418,8,63827,6.20945699199226,7.69328109557778e-05,0.00243981198592573,"Integrase"
"clust_1197","group5","ortho_id",1,43249,19,35996,0.0437996565762435,3.50959702438765e-06,0.000207321932783089,"Integrase"
"clust_1198","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"NADP-specific glutamate dehydrogenase (EC 1.4.1.4)"
"clust_1199","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Zinc metalloprotease (EC 3.4.24.-)"
"clust_1200","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Anthranilate synthase, amidotransferase component (EC 4.1.3.27)"
"clust_1201","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"peptidase"
"clust_1202","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Lysophospholipase L2 (EC 3.1.1.5)"
"clust_1203","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Sucrose phosphorylase (EC 2.4.1.7)"
"clust_1204","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"transmembrane transport protein possibly for shikimate"
"clust_1205","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"2-isopropylmalate synthase (EC 2.3.3.13)"
"clust_1206","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"ABC transporter, permease protein"
"clust_1207","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Transcriptional regulator, TetR family"
"clust_1208","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Nitrogen regulatory protein P-II"
"clust_1209","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"[Protein-PII] uridylyltransferase (EC 2.7.7.59)"
"clust_1210","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"FIG00425218: hypothetical protein"
"clust_1211","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Ubiquinone biosynthesis monooxygenase UbiB"
"clust_1212","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"FIG00424035: hypothetical protein"
"clust_1213","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Alpha-amylase (EC 3.2.1.1)"
"clust_1214","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Endoribonuclease L-PSP"
"clust_1215","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"hypothetical protein"
"clust_1216","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"hypothetical protein"
"clust_1217","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Glutamine amidotransferase class-I (EC 6.3.5.2)"
"clust_1218","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Acetolactate synthase small subunit (EC 2.2.1.6)"
"clust_1219","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Predicted oxidoreductases (related to aryl-alcohol dehydrogenases)"
"clust_1220","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Transporter"
"clust_1221","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Manganese transport protein MntH"
"clust_1222","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"ADP-ribose pyrophosphatase"
"clust_1223","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"NADH pyrophosphatase (EC 3.6.1.22)"
"clust_1224","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Glycine cleavage system H protein"
"clust_1225","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"3-isopropylmalate dehydrogenase (EC 1.1.1.85)"
"clust_1226","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Lipoate-protein ligase A"
"clust_1227","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"probable NADH-dependent flavin oxidoreductase YqjM"
"clust_1228","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"FIG001454: Transglutaminase-like enzymes, putative cysteine proteases"
"clust_1229","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"FIG002343: hypothetical protein"
"clust_1230","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"hypothetical protein"
"clust_1231","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Probable serine/threonine-protein kinase pknK (EC 2.7.11.1)"
"clust_1232","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Dihydrodipicolinate reductase (EC 1.3.1.26)"
"clust_1233","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Ribosomal large subunit pseudouridine synthase A (EC 4.2.1.70)"
"clust_1234","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Cystathionine gamma-synthase (EC 2.5.1.48)"
"clust_1235","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"ATP-dependent DNA helicase RecQ"
"clust_1236","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"1-deoxy-D-xylulose 5-phosphate synthase (EC 2.2.1.7)"
"clust_1237","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Glycosyltransferase"
"clust_1238","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Low-specificity L-threonine aldolase (EC 4.1.2.5)"
"clust_1239","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"hypothetical protein"
"clust_1240","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Excinuclease ABC subunit A paralog of unknown function"
"clust_1241","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"YbbM seven transmembrane helix protein"
"clust_1242","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"YbbL ABC transporter ATP-binding protein"
"clust_1243","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Ribosome protection-type tetracycline resistance related proteins, group 2"
"clust_1244","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Cystathionine gamma-lyase (EC 4.4.1.1)"
"clust_1245","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Putative stomatin/prohibitin-family membrane protease subunit YbbK"
"clust_1246","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Predicted esterase of the alpha-beta hydrolase superfamily"
"clust_1247","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Diaminopimelate epimerase (EC 5.1.1.7)"
"clust_1248","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"FIG00424036: hypothetical protein"
"clust_1249","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"1-deoxy-D-xylulose 5-phosphate reductoisomerase (EC 1.1.1.267)"
"clust_1250","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase (EC 1.17.7.1)"
"clust_1251","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"hypothetical protein"
"clust_1252","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"ATP binding protein of ABC transporter"
"clust_1253","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Dihydrolipoamide dehydrogenase of 2-oxoglutarate dehydrogenase (EC 1.8.1.4)"
"clust_1254","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"N-acetyl-gamma-glutamyl-phosphate reductase (EC 1.2.1.38)"
"clust_1255","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Glutamate N-acetyltransferase (EC 2.3.1.35) / N-acetylglutamate synthase (EC 2.3.1.1)"
"clust_1256","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Acetylglutamate kinase (EC 2.7.2.8)"
"clust_1257","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Acetylornithine aminotransferase (EC 2.6.1.11) / N-succinyl-L,L-diaminopimelate aminotransferase (EC 2.6.1.17)"
"clust_1258","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Ornithine carbamoyltransferase (EC 2.1.3.3)"
"clust_1259","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"HD family hydrolase, diverged"
"clust_1260","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Potassium uptake protein, integral membrane component, KtrA"
"clust_1261","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Transcriptional regulator, GntR family"
"clust_1262","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Sortase and related acyltransferases"
"clust_1263","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Exopolyphosphatase (EC 3.6.1.11)"
"clust_1264","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"hypothetical protein"
"clust_1265","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"COG1272: Predicted membrane protein hemolysin III homolog"
"clust_1266","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (EC 4.6.1.12)"
"clust_1267","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Integral membrane protein TerC"
"clust_1268","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"possible pyrophosphate-releasing NTPase in MutT family"
"clust_1269","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"FIG00424856: hypothetical protein"
"clust_1270","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"ATP-dependent Clp protease ATP-binding subunit ClpX"
"clust_1271","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Putative aminotransferase"
"clust_1272","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"probable methyltransferase"
"clust_1273","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Pyridoxal kinase (EC 2.7.1.35)"
"clust_1274","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Polar amino acid ABC uptake transporter membrane-spanning protein"
"clust_1275","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"ABC transporter, ATP-binding protein"
"clust_1276","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Streptolysin S export transmembrane permease (SagH)"
"clust_1277","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"FIG00424119: hypothetical protein"
"clust_1278","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Xanthine permease"
"clust_1279","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"rRNA methylases"
"clust_1280","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"NAD(P) transhydrogenase alpha subunit (EC 1.6.1.2)"
"clust_1281","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"NAD(P) transhydrogenase alpha subunit (EC 1.6.1.2)"
"clust_1282","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"NAD(P) transhydrogenase subunit beta (EC 1.6.1.2)"
"clust_1283","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Glutamate synthase [NADPH] large chain (EC 1.4.1.13)"
"clust_1284","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Glutamate synthase [NADPH] small chain (EC 1.4.1.13)"
"clust_1285","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"probable ATP binding protein of ABC transporter"
"clust_1286","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Thiol peroxidase, Bcp-type (EC 1.11.1.15)"
"clust_1287","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Aspartate carbamoyltransferase regulatory chain (PyrI)"
"clust_1288","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Undecaprenyl-diphosphatase (EC 3.6.1.27)"
"clust_1289","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"FIG00424012: hypothetical protein"
"clust_1290","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Succinyl-CoA ligase [ADP-forming] beta chain (EC 6.2.1.5)"
"clust_1291","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Succinyl-CoA ligase [ADP-forming] alpha chain (EC 6.2.1.5)"
"clust_1292","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"ATP phosphoribosyltransferase (EC 2.4.2.17)"
"clust_1293","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Phosphoribosyl-ATP pyrophosphatase (EC 3.6.1.31)"
"clust_1294","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Tryptophan synthase alpha chain (EC 4.2.1.20)"
"clust_1295","group5","ortho_id",0,43250,20,35995,0,1.40213113587472e-07,1.44816926329787e-05,"Anthranilate synthase, aminase component (EC 4.1.3.27)"
