"Group","Database","Category","a","b","c","d","Odds ratio","p-value","q-value"
"group5","go_id","GO:0008889 glycerophosphodiester phosphodiesterase activity",0,8361,25,6979,0,2.88535773557518e-09,2.85494450538939e-07
"group5","go_id","GO:0008897 phosphopantetheinyltransferase activity",34,8327,6,6998,4.76180824926424,8.18242381024059e-05,0.00201045997109334
"group5","go_id","GO:0008930 methylthioadenosine nucleosidase activity",60,8301,21,6983,2.40329976003067,0.00030910444927364,0.0061169264258962
"group5","go_id","GO:0008955 peptidoglycan glycosyltransferase activity",61,8300,25,6979,2.05152749709543,0.00220037859417553,0.0345733306149211
"group5","go_id","GO:0008982 protein-N(PI)-phosphohistidine-sugar phosphotransferase activity",13,8348,69,6935,0.15654231974334,7.20627875754352e-13,1.46567702952038e-10
"group5","go_id","GO:0009001 serine O-acetyltransferase activity",35,8326,1,7003,29.4355905049897,1.58474888862252e-08,1.28928126249934e-06
"group5","go_id","GO:0009002 serine-type D-Ala-D-Ala carboxypeptidase activity",71,8290,25,6979,2.39067989979539,0.000118350275923767,0.002759747516923
"group5","go_id","GO:0009014 succinyl-diaminopimelate desuccinylase activity",0,8361,21,6983,0,6.7295998614609e-08,4.65536581838735e-06
"group5","go_id","GO:0009016 succinyldiaminopimelate transaminase activity",0,8361,35,6969,0,1.09232219126989e-12,2.10473239065214e-10
"group5","go_id","GO:0009018 sucrose phosphorylase activity",0,8361,29,6975,0,1.23557031669494e-10,1.88475955392507e-08
"group5","go_id","GO:0009044 xylan 1,4-beta-xylosidase activity",0,8361,14,6990,0,1.66079745900256e-05,0.000476902596526742
"group5","go_id","GO:0009252 peptidoglycan biosynthetic process",0,8361,14,6990,0,1.66079745900256e-05,0.000476902596526742
"group5","go_id","GO:0009384 N-acylmannosamine kinase activity",0,8361,9,6995,0,0.000847435683292164,0.0154351345101125
"group5","go_id","GO:0030272 5-formyltetrahydrofolate cyclo-ligase activity",0,8361,19,6985,0,3.24848366719433e-07,1.2012826975352e-05
"group5","go_id","GO:0030604 1-deoxy-D-xylulose-5-phosphate reductoisomerase activity",0,8361,20,6984,0,1.47860409327202e-07,5.8206124574934e-06
"group5","go_id","GO:0031071 cysteine desulfurase activity",0,8361,16,6988,0,3.4432125803377e-06,0.000108668976350141
"group5","go_id","GO:0046556 alpha-N-arabinofuranosidase activity",0,8361,28,6976,0,2.71644810022225e-10,3.8249678826591e-08
"group5","go_id","GO:0047575 4-carboxymuconolactone decarboxylase activity",0,8361,27,6977,0,5.9717473070387e-10,7.28752229702289e-08
"group5","go_id","GO:0047605 acetolactate decarboxylase activity",0,8361,10,6994,0,0.000386025827339716,0.00747746324809894
"group5","go_id","GO:0047631 ADP-ribose diphosphatase activity",0,8361,24,6980,0,6.34158639275916e-09,5.52774947235507e-07
"group5","go_id","GO:0050118 N-acetyldiaminopimelate deacetylase activity",27,8334,1,7003,22.6860288595111,1.11417350330972e-06,3.88475161487322e-05
"group5","go_id","GO:0050380 undecaprenyl-diphosphatase activity",0,8361,20,6984,0,1.47860409327202e-07,5.8206124574934e-06
"group5","go_id","GO:0050515 4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity",0,8361,20,6984,0,1.47860409327202e-07,5.8206124574934e-06
"group5","go_id","GO:0050518 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity",0,8361,21,6983,0,6.7295998614609e-08,4.65536581838735e-06
"group5","go_id","GO:0051745 4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase activity",0,8361,20,6984,0,1.47860409327202e-07,5.8206124574934e-06
"group6","pathway_id","290 Valine, leucine and isoleucine biosynthesis",55,2099,199,16221,2.13575917449017,4.11648835593919e-06,0.000128807383513619
"group6","pathway_id","460 Cyanoamino acid metabolism",24,2130,63,16357,2.92522630171751,5.71817752672575e-05,0.00143551463043606
"group6","go_id","GO:0003857 3-hydroxyacyl-CoA dehydrogenase activity",5,1747,0,13613,Inf,1.91782683346577e-05,0.000535966720405968
"group6","go_id","GO:0004049 anthranilate synthase activity",15,1737,30,13583,3.90896379528223,8.29528674964858e-05,0.0020246029860309
"group6","go_id","GO:0004121 cystathionine beta-lyase activity",5,1747,1,13612,38.9341980340549,0.000104163218477787,0.00244449706953319
"group6","go_id","GO:0004131 cytosine deaminase activity",5,1747,4,13609,9.73295434466186,0.00162557570244731,0.026439292463945
"group6","go_id","GO:0004148 dihydrolipoyl dehydrogenase activity",10,1742,22,13591,3.54588442670426,0.0021948765288903,0.0345733306149211
"group6","go_id","GO:0004308 exo-alpha-sialidase activity",0,1752,58,13555,0,0.00144820506658162,0.0245457349479412
"group6","go_id","GO:0004316 3-oxoacyl-[acyl-carrier-protein] reductase activity",11,1741,24,13589,3.57695628149584,0.0012681954197274,0.0220040920929953
"group6","go_id","GO:0004372 glycine hydroxymethyltransferase activity",5,1747,1,13612,38.9341980340549,0.000104163218477787,0.00244449706953319
"group6","go_id","GO:0004397 histidine ammonia-lyase activity",5,1747,0,13613,Inf,1.91782683346577e-05,0.000535966720405968
"group6","go_id","GO:0004566 beta-glucuronidase activity",3,1749,0,13613,Inf,0.00148028522014209,0.0249738441978811
"group6","go_id","GO:0008253 5'-nucleotidase activity",13,1739,13,13600,7.81843978157429,1.30535044355181e-06,4.50838488098413e-05
"group6","go_id","GO:0008422 beta-glucosidase activity",19,1733,60,13553,2.4761673025243,0.00192593142745296,0.030523095047209
"group6","go_id","GO:0008663 2',3'-cyclic-nucleotide 2'-phosphodiesterase activity",8,1744,1,13612,62.458955900801,2.27972051357523e-07,8.78532294757781e-06
"group6","go_id","GO:0008750 NAD(P)+ transhydrogenase (AB-specific) activity",15,1737,45,13568,2.6034938939758,0.00315463381590487,0.04638198554228
"group6","go_id","GO:0046556 alpha-N-arabinofuranosidase activity",21,1731,7,13606,23.5703041850884,7.54945705845069e-15,2.512596571908e-12
